bar,bar_offset,pred_dir,actual_dir,dir_correct,pct_err,pred_vol,actual_vol,vol_ratio,close,rsi,trend,vol_pct
760,0,-1,-1,True,0.03839219002348019,1594.2812,1040.1499999999942,1.5327416718742575,60655.24,60.3392091506782,UPTREND,16.0
760,1,1,-1,False,1.9089029063255512,1537.9922,1580.1100000000006,0.973345012372556,59810.23,60.3392091506782,UPTREND,16.0
760,2,1,-1,False,0.5412326479011232,1294.5664,1050.0,1.2329203869047618,60681.42,60.3392091506782,UPTREND,16.0
760,3,1,-1,False,0.0931428701046863,1752.7344,1076.8699999999953,1.6276192808788503,60837.99,60.3392091506782,UPTREND,16.0
760,4,-1,-1,True,0.02886462562196712,2532.8945,1204.550000000003,2.1027724305757287,60437.84,60.3392091506782,UPTREND,16.0
760,5,-1,-1,True,0.9229464227014234,1620.9648,609.9100000000035,2.657711537357956,60842.0,60.3392091506782,UPTREND,16.0
784,0,-1,-1,True,0.39124915009348976,1665.7109,939.1100000000006,1.7737122781143837,58830.0,45.17110841004598,UPTREND,50.0
784,1,-1,1,False,0.6904976055223091,1643.8438,1067.1299999999974,1.540434389437092,59472.26,45.17110841004598,UPTREND,50.0
784,2,1,1,True,2.4664446116953043,1263.043,2131.8799999999974,0.5924550015713838,60820.15,45.17110841004598,UPTREND,50.0
784,3,1,1,True,2.0088276247521155,1411.6836,749.1200000000026,1.884455886573573,60587.15,45.17110841004598,UPTREND,50.0
784,4,1,1,True,2.6690111230274325,1752.5742,877.8699999999953,1.9963937926458466,60952.83,45.17110841004598,UPTREND,50.0
784,5,1,1,True,2.703100000623825,1391.1523,524.8999999999942,2.650318810725882,60914.02,45.17110841004598,UPTREND,50.0
808,0,-1,-1,True,0.34680205934952973,1543.8945,417.1600000000035,3.7009649325198652,59137.12,50.74928537077025,DOWNTREND,12.0
808,1,-1,1,False,1.02470900740906,1151.2734,554.6200000000026,2.0757878141790678,59388.11,50.74928537077025,DOWNTREND,12.0
808,2,-1,1,False,0.9477198360303227,1401.9492,405.6900000000023,3.455715493973211,59473.19,50.74928537077025,DOWNTREND,12.0
